0.000000000	0.046439909	N
0.046439909	1.160997732	Eb:min
1.160997732	2.739954648	Bb:min7
2.739954648	4.829750566	Eb:min
4.829750566	7.337505668	Bb:min
7.337505668	9.659501133	Eb:min
9.659501133	12.213696145	Bb:min7
12.213696145	14.628571428	Eb:min7
14.628571428	16.579047619	Bb:min7
16.579047619	19.272562358	Eb:7
19.272562358	21.780317460	Bb:min
21.780317460	23.870113378	Eb:7
23.870113378	25.959909297	Bb:min7
25.959909297	26.517188208	Eb:hdim7/b7
26.517188208	28.606984126	Ab:min7
28.606984126	28.932063492	Eb:min
28.932063492	31.207619047	Bb:7
31.207619047	33.715374149	B
33.715374149	35.665850340	Bb
35.665850340	37.198367346	Ab:7
37.198367346	38.359365079	F#/3
38.359365079	39.799002267	B:maj7
39.799002267	40.681360544	Bb:min7
40.681360544	42.074557823	Eb:min7
42.074557823	43.049795918	A:maj7
43.049795918	45.278911564	Eb:min
45.278911564	47.786666666	Bb:min7
47.786666666	49.876462585	Eb:min
49.876462585	52.105578231	Bb:min7
52.105578231	54.520453514	Eb:min7
54.520453514	57.167528344	Bb:min
57.167528344	59.257324263	Eb:min
59.257324263	61.300680272	Bb:min
61.300680272	61.904399092	F#:min6
61.904399092	63.994195011	Ab:7
63.994195011	64.272834467	Eb:hdim7/b7
64.272834467	66.594829931	Bb:7
66.594829931	68.963265306	B
68.963265306	69.613424036	Eb:min
69.613424036	70.960181405	Bb
70.960181405	71.285260770	Eb:min
71.285260770	72.678458049	Ab:7
72.678458049	73.653696145	Bb
73.653696145	74.907573696	B
74.907573696	75.743492063	Bb
75.743492063	77.043809523	Eb
77.043809523	78.158367346	A:maj7
78.158367346	80.433922902	Eb:min7
80.433922902	83.034557823	Bb:min7
83.034557823	85.077913832	Eb:min
85.077913832	87.539229024	Bb:min7
87.539229024	89.954104308	Eb:min7
89.954104308	91.022222222	Bb:min7
91.022222222	96.920090702	Eb:min7
96.920090702	99.056326530	Ab:min7
99.056326530	99.288526077	A:maj6
99.288526077	101.656961451	Bb:min
101.656961451	104.025396825	B:maj7
104.025396825	105.372154195	Eb/5
105.372154195	105.697233560	Bb
105.697233560	106.254512471	F#:maj7
106.254512471	107.554829931	Ab
107.554829931	108.530068027	Bb
108.530068027	109.783945578	B
109.783945578	110.852063492	Bb
110.852063492	111.966621315	Eb:min
111.966621315	112.802539682	G:min6
112.802539682	113.174058956	C#
113.174058956	115.310294784	Eb:min7
115.310294784	117.771609977	Bb:min7
117.771609977	119.907845804	Eb:min7
119.907845804	122.415600907	Bb:min7
122.415600907	124.551836734	Eb:min7
124.551836734	126.873832199	Bb:min
126.873832199	129.520907029	Eb:min7
129.520907029	131.146303854	Bb:min
131.146303854	131.750022675	A
131.750022675	133.561179138	Ab:7
133.561179138	134.164897959	A:maj6
134.164897959	136.440453514	Bb:7
136.440453514	138.808888888	B
138.808888888	141.084444444	Bb
141.084444444	142.384761904	Ab:7
142.384761904	142.802721088	A:hdim7
142.802721088	143.499319727	Bb:min7
143.499319727	145.078276643	B
145.078276643	147.214512471	Eb:maj7
147.214512471	147.911111111	Ab
147.911111111	150.233106575	Eb:min7
150.233106575	152.601541950	Bb:min7
152.601541950	154.737777777	Eb:min
154.737777777	157.338412698	Bb:min7
157.338412698	158.685170068	Ab:7
158.685170068	159.428208616	Bb:min6
159.428208616	161.007165532	B:maj7
161.007165532	161.657324263	Bb:maj7
161.657324263	162.028843537	C#:maj6
162.028843537	163.793560090	Eb:min7
163.793560090	165.883356009	Ab:7
165.883356009	166.905034013	F#
166.905034013	169.134149659	Eb
169.134149659	169.830748299	F#
169.830748299	171.270385487	Bb:min7
171.270385487	175.775056689	Eb:min
175.775056689	176.775056689	N
