0.000000000	10.774058956	N
10.774058956	13.003174603	F/2
13.003174603	13.839092970	Ab:hdim7/b7
13.839092970	15.325170068	Bb
15.325170068	17.972244897	G:hdim7
17.972244897	20.247800453	F#
20.247800453	25.216870748	Ab:maj7
25.216870748	27.678185941	Bb:min
27.678185941	30.093061224	F#
30.093061224	35.062131519	Ab
35.062131519	37.477006802	Bb:min
37.477006802	39.984761904	F#
39.984761904	44.210793650	Ab
44.210793650	45.464671201	Bb:7
45.464671201	47.136507936	Bb:hdim7
47.136507936	48.901224489	F#:maj6
48.901224489	50.480181405	Bb:hdim7
50.480181405	51.223219954	Ab:7
51.223219954	52.848616780	Bb:7
52.848616780	54.148934240	Ab:maj7
54.148934240	56.842448979	Bb:min6
56.842448979	58.653605442	F#:maj6
58.653605442	60.371882086	Bb:hdim7
60.371882086	61.114920634	Ab:min
61.114920634	62.090158730	Bb:7
62.090158730	63.529795918	Ab:maj7
63.529795918	66.966349206	Bb:min7
66.966349206	68.777505668	F#
68.777505668	71.796099773	Bb:7
71.796099773	74.025215419	Ab:maj7
74.025215419	75.418412698	Bb:min7
75.418412698	76.254331065	F#
76.254331065	77.647528344	Bb:hdim7
77.647528344	78.669206349	F#
78.669206349	79.876643990	Bb:hdim7
79.876643990	83.591836734	Ab
83.591836734	86.796190476	Bb:min6
86.796190476	88.003628117	F#:7
88.003628117	89.350385487	Bb:min7
89.350385487	94.087256235	Ab:maj7
94.087256235	96.595011337	G:hdim7
96.595011337	98.034648526	F#/2
98.034648526	99.195646258	Bb:min7
99.195646258	102.307120181	Ab
102.307120181	103.839637188	F:min
103.839637188	106.254512471	Bb:min
106.254512471	108.576507936	F#
108.576507936	113.684897959	Ab
113.684897959	116.053333333	Bb:min
116.053333333	118.421768707	F#
118.421768707	123.437278911	Ab
123.437278911	126.595192743	Bb:min7
126.595192743	128.499229024	N
128.499229024	129.845986394	Ab
129.845986394	135.743854875	Bb:hdim7
135.743854875	137.508571428	N
137.508571428	138.948208616	Bb:min7
138.948208616	142.106122448	Ab:maj7
142.106122448	143.081360544	Bb:7
143.081360544	145.124716553	Bb:min
145.124716553	145.635555555	C#:7
145.635555555	147.771791383	F#
147.771791383	151.951383219	Ab:maj6
151.951383219	152.973061224	Eb/5
152.973061224	154.087619047	Bb:min
154.087619047	154.830657596	F#
154.830657596	156.177414965	C#:min6
156.177414965	157.291972789	F#
157.291972789	158.035011337	Bb:7
158.035011337	162.214603174	Ab
162.214603174	165.418956916	Bb:min6
165.418956916	166.765714285	F#/2
166.765714285	167.973151927	Bb:min7
167.973151927	172.756462585	Ab:maj7
172.756462585	175.217777777	G:hdim7
175.217777777	176.703854875	F#/2
176.703854875	177.818412698	Bb:min7
177.818412698	182.462403628	Ab:maj7
182.462403628	184.923718820	G:hdim7
184.923718820	187.199274376	F#
187.199274376	190.775147392	Ab
190.775147392	191.750385487	C#:maj7
191.750385487	192.307664399	Ab
192.307664399	194.768979591	Bb:min
194.768979591	197.183854875	F#
197.183854875	201.967165532	Ab
201.967165532	204.660680272	N
204.660680272	208.282993197	G:min7
208.282993197	217.431655328	N
217.431655328	219.939410430	Bb:min
219.939410430	222.214965986	F#
222.214965986	226.255238095	Ab
226.255238095	229.877551020	Bb:min7
229.877551020	231.270748299	F#/2
231.270748299	232.478185941	Bb:min7
232.478185941	237.215056689	Ab:maj7
237.215056689	239.722811791	G:hdim7
239.722811791	241.162448979	F#/2
241.162448979	242.277006802	Bb:min7
242.277006802	246.967437641	Ab:maj7
246.967437641	247.849795918	Bb
247.849795918	251.007709750	Bb:min
251.007709750	252.679546485	Ab:min7
252.679546485	253.679546485	N
