0.000000000	1.207437641	N
1.207437641	3.157913832	D:min
3.157913832	4.922630385	C
4.922630385	5.387029478	D:min
5.387029478	5.851428571	C
5.851428571	6.315827664	Bb
6.315827664	6.780226757	A:min
6.780226757	7.291065759	G
7.291065759	8.034104308	D:min
8.034104308	8.359183673	A
8.359183673	8.637823129	C
8.637823129	11.609977324	D:min
11.609977324	11.981496598	C
11.981496598	17.182766439	D:maj7
17.182766439	20.247800453	Bb:7/3
20.247800453	26.238548752	D:maj7
26.238548752	28.467664399	B:min6
28.467664399	29.489342403	A:maj7
29.489342403	29.860861678	C/2
29.860861678	32.693696145	D:min
32.693696145	37.709206349	D:maj7
37.709206349	38.870204081	E/b7
38.870204081	43.003356009	D:maj7
43.003356009	43.885714285	A
43.885714285	45.232471655	D:min6
45.232471655	48.204625850	D
48.204625850	49.644263038	G/5
49.644263038	50.991020408	F#:7/3
50.991020408	52.477097505	D:min
52.477097505	54.566893424	C
54.566893424	56.424489795	G:min
56.424489795	60.000362811	D:min
60.000362811	61.811519274	G:min
61.811519274	63.390476190	A
63.390476190	63.854875283	A:dim
63.854875283	64.551473922	A:7
64.551473922	65.526712018	F:maj7
65.526712018	67.384308390	D:min
67.384308390	69.056145124	C
69.056145124	69.659863945	D:min
69.659863945	70.124263038	C:maj6
70.124263038	70.588662131	Bb
70.588662131	71.006621315	A:min
71.006621315	71.517460317	G
71.517460317	71.935419501	A
71.935419501	72.492698412	D:min
72.492698412	72.817777777	C:min6
72.817777777	84.381315192	D:maj7
84.381315192	86.285351473	D:min6
86.285351473	86.889070294	A:min7
86.889070294	90.790022675	D
90.790022675	92.368979591	D:min
92.368979591	93.112018140	E/b7
93.112018140	95.805532879	D:min
95.805532879	97.012970521	Ab:maj7
97.012970521	98.499047619	F:maj6
98.499047619	98.824126984	Ab:maj7
98.824126984	99.474285714	D:min7
99.474285714	99.706485260	Ab
99.706485260	100.449523809	G:maj6
100.449523809	101.982040816	F:maj6
101.982040816	103.468117913	G/2
103.468117913	104.257596371	C:maj7
104.257596371	105.743673469	F:maj6
105.743673469	106.765351473	D/5
106.765351473	107.972789115	E:7/3
107.972789115	109.319546485	F:maj6
109.319546485	109.644625850	Ab:maj7
109.644625850	111.966621315	A:min7
111.966621315	114.195736961	D:maj6
114.195736961	114.660136054	G
114.660136054	115.078095238	A:min
115.078095238	115.403174603	Bb
115.403174603	116.006893424	C
116.006893424	118.839727891	D:min
118.839727891	119.582766439	A:hdim7
119.582766439	123.530158730	D:min
123.530158730	126.548752834	D:maj7
126.548752834	129.335147392	Bb:maj7
129.335147392	129.938866213	E/b7
129.938866213	133.654058956	D
133.654058956	137.322811791	C
137.322811791	141.084444444	D
141.084444444	143.731519274	C
143.731519274	144.706757369	A:min
144.706757369	146.471473922	D:min
146.471473922	148.282630385	C:maj6
148.282630385	150.093786848	D:min
150.093786848	151.951383219	C:maj6
151.951383219	153.716099773	D:min
153.716099773	155.434376417	C
155.434376417	157.059773242	A
157.059773242	160.635646258	A:maj6
160.635646258	160.960725623	C:maj6
160.960725623	164.490158730	D:min
164.490158730	164.722358276	C/2
164.722358276	167.462312925	B:min
167.462312925	169.273469387	D:aug
169.273469387	171.084625850	D:min6
171.084625850	172.013424036	E/b7
172.013424036	178.282811791	N
178.282811791	181.858684807	D
181.858684807	185.527437641	C
185.527437641	189.149750566	D
189.149750566	192.307664399	C
192.307664399	192.725623582	A:min
192.725623582	194.629659863	D:min
194.629659863	196.440816326	C:maj6
196.440816326	198.205532879	D:min
198.205532879	200.016689342	C:maj6
200.016689342	201.827845804	D:min
201.827845804	202.292244897	C
202.292244897	202.803083900	D
202.803083900	203.639002267	E:min
203.639002267	204.103401360	D:min
204.103401360	204.614240362	C
204.614240362	205.078639455	Bb
205.078639455	205.728798185	A:min
205.728798185	206.146757369	D:min
206.146757369	206.471836734	C
206.471836734	206.889795918	Bb
206.889795918	207.539954648	A:min
207.539954648	207.957913832	D:min
207.957913832	208.282993197	C
208.282993197	208.700952380	Bb:maj7
208.700952380	209.165351473	A:min
209.165351473	210.187029478	D:min7
210.187029478	210.604988662	Bb:min
210.604988662	211.069387755	A
211.069387755	211.533786848	G:min7
211.533786848	211.998185941	F:maj7
211.998185941	215.899138321	D:min
215.899138321	216.899138321	N
