0.000	6.100	N
6.100	14.030	Bb:maj7
14.030	17.915	A:min7
17.915	21.830	D:7
21.830	25.735	G:min7
25.735	27.695	A:min7
27.695	29.665	Bb:maj7
29.665	33.135	B:hdim7
33.135	38.160	F:maj
38.160	41.630	G:min7
41.630	45.595	Bb:maj
45.595	49.580	F:maj
49.580	57.655	Bb:maj7
57.655	61.605	A:min7
61.605	65.525	D:7
65.525	69.495	G:min7
69.495	71.510	A:min7
71.510	73.525	Bb:maj7
73.525	77.055	B:hdim7
77.055	77.570	E:7
77.570	81.670	F:maj7
81.670	85.725	G:min7
85.725	89.790	Bb:maj
89.790	93.785	F:maj
93.785	95.770	G:min7
95.770	97.760	C:7
97.760	101.745	F:maj
101.745	103.740	Bb:maj
103.740	105.760	C:maj
105.760	109.780	F:maj
109.780	111.785	G:min7
111.785	113.820	C:maj
113.820	117.930	F:maj
117.930	119.925	Bb:maj
119.925	121.930	C:maj
121.930	126.045	F:maj
126.045	134.000	Bb:maj7
134.000	137.970	A:min7
137.970	141.895	D:7
141.895	145.785	G:min7
145.785	147.725	A:min
147.725	149.665	Bb:maj7
149.665	152.105	B:hdim7
152.105	157.715	F:maj
157.715	160.795	G:min7
160.795	161.810	F:maj
161.810	165.815	Bb:maj
165.815	169.790	F:maj
169.790	177.805	Bb:maj7
177.805	181.320	A:min7
181.320	185.755	D:7
185.755	189.680	G:min7
189.680	191.655	A:min
191.655	193.640	Bb:maj7
193.640	197.095	B:min7
197.095	197.595	C:maj
197.595	201.635	F:maj
201.635	205.175	G:sus4
205.175	205.675	F:maj
205.675	209.685	Bb:maj
209.685	213.700	F:maj
213.700	215.705	G:min7
215.705	217.695	C:7
217.695	221.705	F:maj
221.705	223.710	G:min7
223.710	226.165	C:7
226.165	230.200	C:maj
230.200	234.350	F:maj
234.350	236.405	Bb:maj6
236.405	238.550	C:maj
238.550	247.733	F:maj
247.733	247.733	N
