0.000	4.125	N
4.125	16.095	D:min7
16.095	18.040	F:min7
18.040	20.010	Bb:maj
20.010	20.500	C:maj
20.500	23.930	C:maj7
23.930	28.055	G:sus4
28.055	31.460	C:maj7
31.460	31.930	C:maj6
31.930	35.665	G:7
35.665	37.570	C:maj7
37.570	39.490	C:7
39.490	41.420	F:maj7
41.420	43.380	E:min7
43.380	45.835	F:maj7
45.835	47.300	E:min7
47.300	49.260	F:maj7
49.260	55.625	D:min7
55.625	62.875	F:maj7
62.875	64.815	F:min7
64.815	66.775	Bb:maj
66.775	67.265	C:maj
67.265	69.720	C:maj7
69.720	78.045	A:min7
78.045	79.505	C:min7
79.505	80.475	Ab:maj7
80.475	82.430	Bb:maj
82.430	82.925	C:maj
82.925	86.435	C:maj7
86.435	90.455	G:sus4
90.455	93.325	C:maj7
93.325	94.295	A:min7
94.295	97.775	G:maj
97.775	102.105	C:maj
102.105	104.010	F:maj7
104.010	105.960	E:min7
105.960	108.405	F:maj7
108.405	109.870	E:min7
109.870	111.835	F:maj7
111.835	118.665	D:min7
118.665	124.980	A:min7
124.980	125.460	F:maj7
125.460	127.405	F:min7
127.405	129.365	Bb:maj
129.365	129.855	C:maj
129.855	132.305	C:maj7
132.305	141.125	A:min7
141.125	142.095	C:min7
142.095	143.065	Ab:maj7
143.065	145.025	Bb:maj
145.025	145.520	C:maj
145.520	149.000	C:maj7
149.000	156.800	F:maj7
156.800	158.750	F:min7
158.750	160.715	Bb:maj
160.715	195.120	C:maj
195.120	196.360	N
