0.000	1.640	N
1.640	4.795	C:maj
4.795	7.935	G:7
7.935	14.785	C:maj
14.785	18.195	C:maj7
18.195	20.580	C:7
20.580	27.020	F:maj
27.020	27.220	C:maj
27.220	33.185	C:maj7
33.185	39.715	G:7
39.715	42.735	C:maj7
42.735	46.175	C:7
46.175	52.520	F:maj
52.520	52.725	C:maj
52.725	55.810	C:maj7
55.810	59.120	G:7
59.120	62.340	C:maj
62.340	65.685	C:7
65.685	72.190	F:maj
72.190	78.210	C:maj
78.210	82.590	C:maj7
82.590	84.580	C:maj
84.580	88.200	G:maj
88.200	91.420	G:7
91.420	93.890	C:maj7
93.890	97.955	C:7
97.955	104.360	F:maj
104.360	106.970	C:maj7
106.970	107.375	C:7
107.375	110.815	G:7
110.815	120.525	C:maj
120.525	123.740	G:7
123.740	126.150	C:maj
126.150	130.215	C:7
130.215	136.655	F:maj
136.655	143.205	C:maj
143.205	148.520	C:maj7
148.520	149.295	A:min7
149.295	151.585	D:7
151.585	155.415	G:7
155.415	157.820	C:maj7
157.820	161.780	C:7
161.780	168.235	F:maj
168.235	171.410	C:maj7
171.410	173.685	G:7
173.685	179.575	N
179.575	181.310	C:maj7
181.310	184.130	C:maj
184.130	185.445	C:maj7
185.445	189.420	F:7
189.420	193.040	C:min7
193.040	196.195	C:min
196.195	200.200	N
