0.000	0.610	Bb:7
0.610	2.315	Eb:maj7
2.315	4.015	G:min7
4.015	4.225	F:maj
4.225	6.345	Gb:dim
6.345	6.985	C:dim
6.985	7.410	F:7
7.410	10.840	F:min7
10.840	11.485	Eb:min7
11.485	12.335	Eb:maj7
12.335	14.045	C:min7
14.045	15.515	F:7
15.515	17.775	D:7
17.775	19.030	N
19.030	20.725	C:7
20.725	22.425	F:min
22.425	23.480	E:7
23.480	24.120	Bb:7
24.120	25.830	Eb:maj7
25.830	27.805	F:min7
27.805	29.800	Eb:maj7
29.800	30.980	Eb:maj
30.980	32.625	Gb:dim
32.625	34.505	A:dim
34.505	36.175	F:min7
36.175	38.125	Bb:7
38.125	39.695	Eb:maj7
39.695	41.270	C:min7
41.270	43.060	F:7
43.060	43.715	D:7
43.715	44.570	Gb:dim
44.570	46.250	G:min7
46.250	47.935	C:min7
47.935	48.990	F:min7
48.990	51.120	Bb:7
51.120	51.770	Eb:maj7
51.770	53.070	C:min7
53.070	53.945	Eb:min7
53.945	54.815	A:7
54.815	56.335	Ab:maj7
56.335	57.415	F:min7
57.415	58.285	Ab:maj7
58.285	60.040	G:min7
60.040	60.695	G:min
60.695	61.545	E:dim
61.545	63.350	F:min7
63.350	65.190	Bb:7
65.190	68.635	Eb:7
68.635	70.425	Ab:maj7
70.425	71.290	Ab:maj
71.290	72.145	F:min
72.145	73.865	G:sus4
73.865	75.585	G:7
75.585	77.300	C:min7
77.300	79.435	F:7
79.435	80.730	Bb:7
80.730	82.465	B:7
82.465	83.975	E:maj
83.975	85.905	B:maj
85.905	89.445	G:dim
89.445	91.105	Gb:min7
91.105	92.805	B:sus4
92.805	93.475	A:maj
93.475	93.915	E:maj
93.915	95.860	E:maj7
95.860	96.320	Db:min7
96.320	97.920	Gb:7
97.920	98.505	G:dim
98.505	99.540	Eb:min7
99.540	100.580	Gb:7
100.580	102.270	E:maj
102.270	103.135	Db:min
103.135	105.960	Gb:min7
105.960	106.410	A:maj7
106.410	110.715	Ab:min7
110.715	112.355	Db:min
112.355	113.265	Gb:min
113.265	116.500	Gb:min7
116.500	124.870	B:7
124.870	132.435	E:maj
132.435	136.067	N
