0.000	1.235	N
1.235	1.985	Gb:maj
1.985	2.735	B:maj
2.735	5.000	B:min
5.000	8.020	E:min
8.020	11.050	G:maj
11.050	12.315	Gb:sus4
12.315	14.075	Gb:7
14.075	20.115	B:min
20.115	26.090	E:min
26.090	27.585	A:min
27.585	29.070	B:7
29.070	30.545	E:min
30.545	32.020	G:maj
32.020	33.255	D:maj
33.255	34.250	A:7
34.250	35.000	G:7
35.000	37.990	Gb:7
37.990	43.925	B:min
43.925	49.860	E:min
49.860	51.345	A:min
51.345	52.840	B:7
52.840	54.335	E:min
54.335	55.830	G:min
55.830	58.805	A:7
58.805	60.295	D:maj
60.295	60.795	C:maj
60.795	61.790	D:7
61.790	63.280	G:maj7
63.280	64.520	G:maj6
64.520	66.260	G:maj7
66.260	67.255	G:maj6
67.255	69.960	G:maj
69.960	70.700	F:maj
70.700	72.190	E:sus4
72.190	73.690	E:maj
73.690	78.190	A:maj
78.190	79.710	Gb:min7
79.710	81.230	B:min7
81.230	82.745	E:7
82.745	85.740	A:7
85.740	91.785	B:min
91.785	97.780	E:min
97.780	99.285	C:maj7
99.285	100.780	B:7
100.780	102.025	E:min
102.025	102.270	C:maj
102.270	103.760	G:min
103.760	104.750	A:7
104.750	105.250	Ab:7
105.250	106.745	G:7
106.745	107.750	Gb:7
107.750	108.250	B:maj
108.250	109.770	Gb:maj
109.770	110.785	N
110.785	111.295	G:7
111.295	112.570	A:7
112.570	115.830	D:maj
115.830	117.075	G:maj
117.075	118.825	G:7
118.825	124.785	C:min
124.785	130.680	F:min
130.680	132.160	Db:maj7
132.160	133.655	C:7
133.655	135.135	F:min7
135.135	136.605	Ab:maj
136.605	138.085	Bb:7
138.085	139.585	Ab:7
139.585	142.585	G:7
142.585	143.330	Ab:maj7
143.330	145.575	Ab:7
145.575	148.630	G:7
148.630	150.165	C:min
150.165	150.925	G:7
150.925	151.685	Eb:maj7
151.685	152.440	A:7
152.440	153.430	Ab:7
153.430	157.895	N
157.895	161.405	C:min
161.405	164.595	F:min
164.595	170.375	C:min
170.375	172.093	N
