  0.000	  0.510	N
  0.510	  1.720	G#:maj
  1.720	  3.070	D#:maj
  3.070	  4.180	F#:maj
  4.180	  6.780	C#:maj
  6.780	  9.980	G#:maj
  9.980	 12.860	D#:maj
 12.860	 17.460	E:maj
 17.460	 24.430	D#:maj
 24.430	 26.010	E:maj
 26.010	 26.330	D#:maj
 26.330	 37.570	D:maj
 37.570	 39.890	D#:maj
 39.890	 41.840	D:7
 41.840	 45.930	G:maj
 45.930	 49.970	D:maj6
 49.970	 55.310	D:maj
 55.310	 58.420	D#:maj
 58.420	 59.210	C#:maj
 59.210	 60.050	A#:maj
 60.050	 60.880	G#:maj
 60.880	 61.670	F#:maj
 61.670	 62.370	D#:maj
 62.370	 65.810	A#:maj
 65.810	 72.540	D#:maj
 72.540	 72.860	F:maj
 72.860	 76.070	D#:7
 76.070	 80.900	G#:7
 80.900	 85.540	D#:7
 85.540	 87.860	A#:7
 87.860	 92.280	G#:7
 92.280	 94.040	D#:7
 94.040	 94.920	G#:7
 94.920	 95.810	D#:7
 95.810	 96.920	A#:7
 96.920	106.720	D#:7
106.720	111.130	G#:maj
111.130	116.010	D#:maj
116.010	118.510	A#:maj
118.510	122.880	G#:7
122.880	123.440	D#:maj
123.440	124.600	C#:7
124.600	125.200	G#:maj
125.200	125.810	F#:maj
125.810	137.040	D#:7
137.040	141.690	G#:maj
141.690	146.330	D#:maj
146.330	148.650	A#:maj
148.650	153.250	G#:maj
153.250	153.580	D#:maj
153.580	154.740	C#:maj
154.740	155.670	G#:7
155.670	167.280	D#:7
167.280	171.600	G#:maj
171.600	176.560	D#:maj
176.560	178.890	A#:min
178.890	183.810	G#:maj
183.810	184.410	C#:maj
184.410	184.970	A#:maj
184.970	185.570	G#:maj
185.570	186.180	F#:maj
186.180	195.330	D#:maj
195.330	202.200	G#:maj
202.200	206.660	D#:maj
206.660	209.030	A#:maj
209.030	213.340	G#:maj
213.340	213.950	D#:maj
213.950	214.740	A#:maj
214.740	215.850	N
