  0.000	  0.460	N
  0.460	  7.990	G#:maj
  7.990	 10.400	G#:7
 10.400	 12.820	F:min
 12.820	 13.190	E:maj
 13.190	 14.860	C:7
 14.860	 15.980	G#:maj
 15.980	 20.150	C:7
 20.150	 22.570	F:min
 22.570	 24.660	C:7
 24.660	 24.800	A#:7
 24.800	 25.080	D#:maj
 25.080	 26.660	G#:maj
 26.660	 29.070	G#:7
 29.070	 31.440	C#:maj
 31.440	 32.280	F:min
 32.280	 34.690	C:7
 34.690	 37.240	G#:maj
 37.240	 39.610	G#:7
 39.610	 42.070	F:min
 42.070	 46.720	C:7
 46.720	 49.640	G#:maj
 49.640	 51.550	D#:maj
 51.550	 52.010	G:min7
 52.010	 54.430	F#:maj
 54.430	 56.520	C#:maj
 56.520	 59.120	A#:min7
 59.120	 61.490	G#:maj
 61.490	 64.040	D#:maj
 64.040	 66.500	D#:7
 66.500	 68.870	G#:maj
 68.870	 71.240	D#:maj
 71.240	 73.750	F#:maj
 73.750	 75.740	C#:maj
 75.740	 78.440	A#:min7
 78.440	 80.900	G#:maj
 80.900	 83.130	D#:maj
 83.130	 85.680	D#:7
 85.680	 88.240	C:min7
 88.240	 88.790	A#:maj
 88.790	 90.190	D#:maj
 90.190	 97.850	G#:maj
 97.850	 99.990	A#:min7
 99.990	105.420	G#:maj
105.420	109.410	A#:min7
109.410	109.740	D#:7
109.740	114.990	G#:maj
114.990	116.800	C#:maj6
116.800	119.300	D#:7
119.300	126.270	G#:maj
126.270	128.500	A#:min7
128.500	128.870	D#:7
128.870	133.790	G#:maj
133.790	135.840	C#:maj6
135.840	138.340	D#:7
138.340	145.220	G#:maj
145.220	147.450	A#:min7
147.450	147.820	D#:7
147.820	151.120	G#:maj
151.120	152.180	G#:maj7
152.180	152.650	D#:maj
152.650	154.880	C#:maj6
154.880	157.060	C#:maj
157.060	162.120	G#:maj
162.120	166.350	C#:maj6
166.350	171.550	G#:maj
171.550	178.380	C#:maj
178.380	178.890	D#:maj
178.890	181.160	G#:maj
181.160	182.740	G:min
182.740	183.480	D#:maj
183.480	185.900	F#:maj
185.900	188.310	C#:maj
188.310	190.640	A#:min7
190.640	193.000	G#:maj
193.000	195.330	D#:maj
195.330	197.690	D#:7
197.690	200.200	C:min7
200.200	201.130	A#:7
201.130	203.550	D#:7
203.550	216.320	G#:maj
216.320	219.660	N
