  0.000	  0.230	N
  0.230	  3.530	C:maj
  3.530	  6.780	E:maj
  6.780	  9.980	C:maj
  9.980	 13.330	E:maj
 13.330	 16.530	C:maj
 16.530	 19.830	E:maj
 19.830	 23.080	C:maj
 23.080	 26.420	D:maj
 26.420	 29.490	C:maj
 29.490	 31.350	G:maj
 31.350	 32.930	D:maj
 32.930	 34.640	E:maj
 34.640	 36.080	G:maj
 36.080	 38.030	E:maj
 38.030	 38.780	G:maj
 38.780	 39.380	D:maj
 39.380	 41.290	A:maj
 41.290	 42.120	G:maj
 42.120	 42.770	D:maj
 42.770	 44.400	B:7
 44.400	 46.760	D:maj
 46.760	 47.690	A:maj
 47.690	 50.430	E:maj
 50.430	 51.220	A:maj
 51.220	 54.290	C:maj
 54.290	 57.770	E:maj
 57.770	 60.930	C:maj
 60.930	 64.230	D:maj
 64.230	 67.150	C:maj
 67.150	 69.200	G:maj
 69.200	 70.640	D:maj
 70.640	 72.450	E:min
 72.450	 73.280	G:maj
 73.280	 73.840	D:maj
 73.840	 75.790	E:maj
 75.790	 76.670	G:maj
 76.670	 77.180	D:maj
 77.180	 78.950	A:maj
 78.950	 79.880	G:maj
 79.880	 80.570	D:maj
 80.570	 82.200	B:7
 82.200	 84.610	D:maj
 84.610	 92.090	E:maj
 92.090	 95.430	C:maj
 95.430	 98.820	E:maj
 98.820	101.660	C:maj
101.660	102.070	G:maj
102.070	105.280	D:maj
105.280	108.070	C:maj
108.070	110.110	G:maj
110.110	111.600	D:maj
111.600	113.410	E:maj
113.410	114.290	G:maj
114.290	114.850	D:maj
114.850	116.700	E:maj
116.700	117.590	G:maj
117.590	118.140	D:maj
118.140	120.000	A:maj
120.000	120.840	G:maj
120.840	121.490	D:maj
121.490	123.110	B:maj
123.110	125.570	D:maj
125.570	126.360	A:maj
126.360	128.170	E:maj
128.170	129.710	G:maj
129.710	131.560	E:maj
131.560	132.350	G:maj
132.350	133.000	D:maj
133.000	134.770	A:maj
134.770	135.650	G:maj
135.650	136.210	D:maj
136.210	137.880	B:maj
137.880	140.290	D:maj
140.290	141.180	A:maj
141.180	150.280	E:maj
150.280	150.880	A:maj
150.880	160.590	E:maj
160.590	166.530	E:7
166.530	167.280	A:maj
167.280	173.690	E:maj
173.690	175.120	N
