  0.000	  2.650	N
  2.650	  4.320	B:maj
  4.320	 15.700	E:maj
 15.700	 18.950	F#:min
 18.950	 21.180	E:maj
 21.180	 24.710	F#:min
 24.710	 27.540	E:maj
 27.540	 31.020	F#:min
 31.020	 33.160	E:maj
 33.160	 35.480	F#:min
 35.480	 38.680	E:maj
 38.680	 42.260	F#:min
 42.260	 44.630	E:maj
 44.630	 47.370	F#:min
 47.370	 50.290	E:maj
 50.290	 53.030	F#:min
 53.030	 56.010	E:maj
 56.010	 58.790	F#:min
 58.790	 61.770	E:maj
 61.770	 64.460	A:maj
 64.460	 65.530	D:maj
 65.530	 67.380	B:maj
 67.380	 73.000	E:maj
 73.000	 75.740	A:maj
 75.740	 76.950	D:maj
 76.950	 78.340	B:7
 78.340	 84.240	E:maj
 84.240	 87.590	F#:min7
 87.590	 90.190	E:maj
 90.190	 92.600	F#:min7
 92.600	 95.900	E:maj
 95.900	 99.100	F#:min7
 99.100	101.660	E:maj
101.660	104.210	F#:min7
104.210	107.280	E:maj
107.280	110.160	F#:min7
110.160	112.990	E:maj
112.990	115.770	F#:min7
115.770	118.700	E:maj
118.700	121.350	F#:min7
121.350	124.370	E:maj
124.370	127.060	F#:min7
127.060	129.990	E:maj
129.990	132.770	A:maj
132.770	133.840	D:maj
133.840	135.650	B:7
135.650	141.320	E:maj
141.320	144.150	A:maj
144.150	145.220	D:maj
145.220	147.080	B:maj
147.080	158.450	E:maj
158.450	161.010	F#:min7
161.010	163.650	E:maj
163.650	165.560	F#:min7
165.560	166.860	B:7
166.860	169.780	E:maj
169.780	171.080	F#:min7
171.080	175.400	E:maj
175.400	178.140	F#:min7
178.140	181.070	E:maj
181.070	183.860	F#:min7
183.860	186.830	E:maj
186.830	189.470	F#:min7
189.470	192.540	E:maj
192.540	195.330	F#:min7
195.330	198.250	E:maj
198.250	201.410	F#:min7
201.410	203.960	E:maj
203.960	207.080	F#:min7
207.080	208.980	E:maj
208.980	212.460	F#:min7
212.460	215.200	E:maj
215.200	218.130	F#:min7
218.130	221.010	E:maj
221.010	223.750	F#:min7
223.750	226.580	E:maj
226.580	229.370	A:maj
229.370	230.430	D:maj
230.430	231.360	B:maj
231.360	237.960	E:maj
237.960	240.740	A:maj
240.740	241.810	D:maj
241.810	243.350	B:maj
243.350	249.340	E:maj
249.340	252.120	A:maj
252.120	253.140	D:maj
253.140	254.910	B:7
254.910	260.620	E:maj
260.620	263.410	A:maj
263.410	264.570	D:maj
264.570	266.330	B:7
266.330	268.420	E:maj
268.420	270.050	N
