  0.000	  0.460	N
  0.460	  5.250	D#:maj
  5.250	  8.030	G#:maj
  8.030	 12.820	D#:maj
 12.820	 15.600	F:min7
 15.600	 19.410	D#:maj7
 19.410	 23.170	F:min7
 23.170	 26.840	D#:maj7
 26.840	 30.840	A#:7
 30.840	 34.600	D#:maj7
 34.600	 34.690	A#:min7
 34.690	 38.220	F:min7
 38.220	 38.450	A#:min7
 38.450	 46.020	D#:7
 46.020	 49.830	G#:maj7
 49.830	 53.680	A#:7
 53.680	 57.310	G:min7
 57.310	 61.250	C:min7
 61.250	 65.020	G#:maj7
 65.020	 67.760	A#:7
 67.760	 68.730	G#:maj
 68.730	 72.630	G:7
 72.630	 74.490	C:min7
 74.490	 80.290	F:7
 80.290	 91.630	A#:maj
 91.630	 93.480	A:min
 93.480	 95.290	A#:maj
 95.290	101.150	D#:maj
101.150	103.000	A#:maj
103.000	110.200	D#:maj
110.200	112.520	G#:maj
112.520	116.290	A#:maj
116.290	120.090	C:min7
120.090	121.950	A#:maj
121.950	123.900	G:7
123.900	124.880	C:min7
124.880	125.850	F:7
125.850	133.140	A#:maj
133.140	137.180	C:maj
137.180	139.040	B:min7
139.040	140.810	A#:maj
140.810	150.470	F:maj
150.470	152.320	C:maj
152.320	154.230	F:maj
154.230	155.990	A#:maj
155.990	159.990	C:min7
159.990	161.800	A#:maj7
161.800	163.790	C:7
163.790	165.740	A:min7
165.740	169.270	D:min
169.270	171.360	C:7
171.360	173.310	A:7
173.310	174.290	D:min7
174.290	174.990	G:7
174.990	184.600	C:maj
184.600	186.550	C:7
186.550	188.450	B:min7
188.450	190.170	A#:maj
190.170	192.030	F:maj
192.030	196.070	C:maj
196.070	197.420	F:maj
197.420	199.650	N
