  0.000	  0.420	N
  0.420	  1.810	G#:maj
  1.810	  5.060	C#:maj
  5.060	  6.040	D#:maj
  6.040	  8.270	G#:maj
  8.270	 10.450	F:min
 10.450	 12.540	A#:min7
 12.540	 14.720	D#:7
 14.720	 16.810	G#:maj
 16.810	 18.950	D#:7
 18.950	 23.310	G#:maj
 23.310	 31.630	D#:7
 31.630	 38.960	G#:maj
 38.960	 40.080	G#:7
 40.080	 44.300	C#:maj
 44.300	 48.440	D#:7
 48.440	 52.850	G#:maj
 52.850	 55.820	C#:maj
 55.820	 56.980	D#:maj
 56.980	 57.960	F:min
 57.960	 60.140	G#:maj
 60.140	 61.160	F:min
 61.160	 63.160	A#:min
 63.160	 65.290	D#:7
 65.290	 69.470	G#:maj
 69.470	 72.590	C#:maj
 72.590	 73.650	D#:maj
 73.650	 74.720	C#:maj
 74.720	 75.650	G#:maj
 75.650	 77.830	F:min7
 77.830	 79.920	A#:min7
 79.920	 82.010	D#:7
 82.010	 84.100	G#:maj
 84.100	 86.240	E:7
 86.240	 90.460	A:maj
 90.460	 98.640	E:7
 98.640	107.000	A:maj
107.000	110.990	D:maj
110.990	115.030	E:7
115.030	119.260	A:maj
119.260	122.320	D:maj
122.320	123.300	E:maj
123.300	124.370	D:maj
124.370	127.430	A:maj
127.430	129.520	B:min7
129.520	131.470	E:7
131.470	135.650	A:maj
135.650	138.670	D:maj
138.670	139.780	E:maj
139.780	141.780	A:maj
141.780	143.820	F#:min7
143.820	147.960	B:min7
147.960	150.000	E:7
150.000	158.500	A:maj
158.500	161.560	N
